NAI3画风法典,,,,,,,,,,,,,,,,,
"{artist:Morikura_En}, artist:Rella,[nanaken_nana],u_u_zan, artist:banishment, stu_dts},[miv4t],[[wlop]] {{suzumi_(ccroquette)}},{[rei_(sanbonzakura)]},{[torino aqua]},close-up,1girl","{artist:Morikura_En}, artist:Rella,[nanaken_nana],u_u_zan, artist:banishment, stu_dts},[miv4t],[[wlop]] {{suzumi_(ccroquette)}},{[rei_(sanbonzakura)]},{[torino aqua]},close-up,1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:2755669870
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自蕾米莉亚",,,,,,,,,,,,,
"{{gusha_s,kyokucho}},{kedama_milk,amashiro_natsuki},year_2022,AS109,1girl,","{{gusha_s,kyokucho}},{kedama_milk,amashiro_natsuki},year_2022,AS109,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:2970589329
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自smea魔人边缘",,,,,,,,,,,,,
"{{{{hiro_(dismaless),kotobuki_utage}}}},hitomaru,[[Kyokucho,murata_range]],year_2023, 1girl,close-up","{{{{hiro_(dismaless),kotobuki_utage}}}},hitomaru,[[Kyokucho,murata_range]],year_2023, 1girl,close-up, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:4057920987
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自smea魔人边缘",,,,,,,,,,,,,
"[[[[[artist:shpo]]]]],[[[[[[[[[[artist:cutesexyrobutts]]]]]]]]]],1girl","[[[[[artist:shpo]]]]],[[[[[[[[[[artist:cutesexyrobutts]]]]]]]]]],1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1800931499
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[[artist:akakura]], [artist:umishima_senbon], {{artist:kamitoge supino}}, [[artist:gsusart]], artist:joman, artist:kitaku_(nakamachi_machi), [artist:shugao], {artist:mandrill}, year 2023,1girl ","[[artist:akakura]],[artist:umishima_senbon],{{artist:kamitoge supino}},[[artist:gsusart]],artist:joman,artist:kitaku_(nakamachi_machi),[artist:shugao],{artist:mandrill},year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:253013184
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[[artist:kantoku]], [[artist:parsley-f]], [artist:yd_(orange_maru)], {artist:u_u_zan}, artist:komeshiro_kasu, [[artist:maett]], {artist:dsmile}, artist:fuya_(tempupupu), year 2023, 1girl","[[artist:kantoku]],[[artist:parsley-f]],[artist:yd_(orange_maru)],{artist:u_u_zan},artist:komeshiro_kasu,[[artist:maett]],{artist:dsmile},artist:fuya_(tempupupu),year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1583359749
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[[artist:mo_(kireinamo)]], {{artist:maki keigo}}, [artist:ningen mame], [artist:maeshima_shigeki], {artist:ssambatea}, {artist:ebimomo}, [[artist:miyoshi_yoshimi]], [[artist:azuuru]], year 2023, 1girl","[[artist:mo_(kireinamo)]],{{artist:maki keigo}},[artist:ningen mame],[artist:maeshima_shigeki],{artist:ssambatea},{artist:ebimomo},[[artist:miyoshi_yoshimi]],[[artist:azuuru]],year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1843002411
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[[artist:shuri_(84k)]], [[artist:necomi]], {{artist:natsuki_teru}}, artist:kawacy, [artist:risui_(suzu_rks)], [artist:nakano_maru], [artist:dede_(qwea_00000)], [artist:takitarou], year 2023,1girl","[[artist:shuri_(84k)]],[[artist:necomi]],{{artist:natsuki_teru}},artist:kawacy,[artist:risui_(suzu_rks)],[artist:nakano_maru],[artist:dede_(qwea_00000)],[artist:takitarou],year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:536845334
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[[artist:shuuko_(s_h_uuko)]], {{artist:mura karuki}}, {{artist:shacho (ko no ha)}}, {{artist:ocha (popopogg)}}, {artist:cutesexyrobutts}, [artist:anmi], {artist:kaorihero}, [artist:echj], year 2023,1girl","[[artist:shuuko_(s_h_uuko)]],{{artist:mura karuki}},{{artist:shacho (ko no ha)}},{{artist:ocha (popopogg)}},{artist:cutesexyrobutts},[artist:anmi],{artist:kaorihero},[artist:echj],year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:731601761
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[[artist:signalviolet]], {artist:qi7pi}, {artist:baocaizi}, [[artist:6_(yuchae)]], {artist:tobimura}, artist:misha (ohds101), {artist:op_na_yarou}, {artist:momose (oqo)}, year 2023, 1girl","[[artist:signalviolet]],{artist:qi7pi},{artist:baocaizi},[[artist:6_(yuchae)]],{artist:tobimura},artist:misha (ohds101),{artist:op_na_yarou},{artist:momose (oqo)},year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:452520420
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[artist:ashima_takumi ], [[artist:ciloranko]], [[artist:wlop]],{artist:misekai_555}, {artist:cierra_(ra-bit)},  year 2023,1girl","[artist:ashima_takumi ],[[artist:ciloranko]],[[artist:wlop]],{artist:misekai_555},{artist:cierra_(ra-bit)},year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1750971103
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格

上一条的微调

来自Muscihamster",,,,,,,,,,,,,
"[artist:kita senri], {{artist:terrajin}}, [[artist:13_(spice!!)]], [[artist:tokiwa_midori_(kyokutou_funamushi)]], [[artist:phantom_ix_row]], [artist:tama (tama-s)], artist:tenobe, [[artist:203wolves]], year 2023,1girl","[artist:kita senri],{{artist:terrajin}},[[artist:13_(spice!!)]],[[artist:tokiwa_midori_(kyokutou_funamushi)]],[[artist:phantom_ix_row]],[artist:tama (tama-s)],artist:tenobe,[[artist:203wolves]],year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1816711042
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[artist:matanonki], artist:topia, artist:poprication, {{artist:barbarian tk}}, {artist:nagishiro_mito}, [artist:liduke], artist:toosaka_asagi, {artist:kazepana}, year 2023,1girl","[artist:matanonki],artist:topia,artist:poprication,{{artist:barbarian tk}},{artist:nagishiro_mito},[artist:liduke],artist:toosaka_asagi,{artist:kazepana},year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:366472876
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[artist:nadegata], [artist:k00s], {artist:namie}, [artist:k00s], [[artist:terupancake]], artist:shimhaq, [[artist:tsunako]], [artist:rosuuri], year 2023, 1girl","[artist:nadegata],[artist:k00s],{artist:namie},[artist:k00s],[[artist:terupancake]],artist:shimhaq,[[artist:tsunako]],[artist:rosuuri],year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1871773878
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
"[artist:naruse_hirofumi], {{artist:houkisei}}, [[artist:shikimi_(yurakuru)]], {{artist:nekojira}}, [artist:sheya], [artist:quan (kurisu tina)], [[artist:nyum]], {{artist:rkrk}}, year 2023,1girl","[artist:naruse_hirofumi],{{artist:houkisei}},[[artist:shikimi_(yurakuru)]],{{artist:nekojira}},[artist:sheya],[artist:quan (kurisu tina)],[[artist:nyum]],{{artist:rkrk}},year 2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1581405543
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格
来自Muscihamster",,,,,,,,,,,,,
